ID,Length,Year,LWL,Beam,Draft,Displacement,SailArea,GDP,GDP/Capita,Price
Boat0969,52.00 ,2018.00 ,49.25 ,28.08 ,5.17 ,64786.00 ,2421.00 ,1150.00 ,9293.00 ,1075000.00 
Boat0970,39.00 ,2005.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,66.80 ,16466.00 ,200000.00 
Boat0971,47.00 ,2005.00 ,46.83 ,24.92 ,5.25 ,32548.00 ,1287.00 ,3.60 ,35313.00 ,235000.00 
Boat0973,42.50 ,2006.00 ,41.08 ,22.08 ,4.33 ,28660.00 ,1184.00 ,2001.00 ,33259.00 ,206708.00 
Boat0974,47.00 ,2006.00 ,46.83 ,24.92 ,5.25 ,32548.00 ,1287.00 ,24.60 ,2785.00 ,257061.00 
Boat0975,39.00 ,2008.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,2777.00 ,41344.00 ,273094.00 
Boat0976,46.00 ,2008.00 ,44.25 ,24.92 ,5.25 ,35274.00 ,1475.00 ,22.70 ,21981.00 ,299000.00 
Boat0977,47.00 ,2008.00 ,46.83 ,24.92 ,5.25 ,32548.00 ,1287.00 ,1.20 ,40938.00 ,115000.00 
Boat0978,37.50 ,2010.00 ,36.08 ,19.83 ,3.75 ,16500.00 ,796.00 ,1.20 ,40938.00 ,185000.00 
Boat0979,46.00 ,2010.00 ,44.25 ,24.92 ,5.25 ,35274.00 ,1475.00 ,0.60 ,17912.00 ,415000.00 
Boat0980,46.00 ,2010.00 ,44.25 ,24.92 ,5.25 ,35274.00 ,1475.00 ,0.80 ,7189.00 ,335000.00 
Boat0981,37.50 ,2011.00 ,37.75 ,19.92 ,3.75 ,19621.00 ,829.00 ,1000.00 ,47682.00 ,339000.00 
Boat0982,42.50 ,2011.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,3.60 ,35313.00 ,339000.00 
Boat0984,42.50 ,2011.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1.00 ,18744.00 ,339000.00 
Boat0988,42.50 ,2011.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1000.00 ,47682.00 ,459000.00 
Boat0990,46.00 ,2011.00 ,44.25 ,24.92 ,5.25 ,35274.00 ,1475.00 ,1.20 ,40938.00 ,126000.00 
Boat0991,42.50 ,2012.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1.20 ,40938.00 ,350000.00 
Boat0993,42.50 ,2012.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1.20 ,40938.00 ,315000.00 
Boat0994,42.50 ,2012.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,209.00 ,18694.00 ,273094.00 
Boat0995,37.50 ,2013.00 ,37.75 ,19.92 ,3.75 ,19621.00 ,829.00 ,851.00 ,10361.00 ,364424.00 
Boat0996,37.50 ,2013.00 ,37.75 ,19.92 ,3.75 ,19621.00 ,829.00 ,851.00 ,10361.00 ,364125.00 
Boat0997,42.50 ,2013.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,209.00 ,18694.00 ,302766.00 
Boat0998,42.50 ,2013.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,209.00 ,18694.00 ,290606.00 
Boat0999,37.50 ,2014.00 ,37.75 ,19.92 ,3.75 ,19621.00 ,829.00 ,1.90 ,5005.00 ,245000.00 
Boat1000,37.50 ,2014.00 ,37.75 ,19.92 ,3.75 ,19621.00 ,829.00 ,1.20 ,40938.00 ,110000.00 
Boat1001,37.50 ,2014.00 ,37.75 ,19.92 ,3.75 ,19621.00 ,829.00 ,1.20 ,40938.00 ,105000.00 
Boat1002,42.50 ,2014.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,57.80 ,13647.00 ,363145.00 
Boat1004,42.50 ,2014.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,57.80 ,13647.00 ,362911.00 
Boat1006,42.50 ,2014.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,209.00 ,18694.00 ,314925.00 
Boat1007,48.00 ,2014.00 ,44.25 ,24.92 ,5.25 ,42990.00 ,1550.00 ,1.20 ,40938.00 ,400000.00 
Boat1008,37.50 ,2015.00 ,37.75 ,19.92 ,3.75 ,19621.00 ,829.00 ,57.80 ,13647.00 ,265549.00 
Boat1010,39.00 ,2015.00 ,39.25 ,22.08 ,4.08 ,22046.00 ,872.00 ,1.20 ,40938.00 ,95000.00 
Boat1011,42.50 ,2015.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1.90 ,5005.00 ,359000.00 
Boat1012,42.50 ,2015.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1.20 ,40938.00 ,349000.00 
Boat1013,42.50 ,2015.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,120.00 ,30499.00 ,339999.00 
Boat1014,42.50 ,2015.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1.20 ,40938.00 ,339000.00 
Boat1016,42.50 ,2015.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1.20 ,40938.00 ,329000.00 
Boat1018,42.50 ,2015.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,209.00 ,18694.00 ,338636.00 
Boat1019,42.50 ,2015.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1000.00 ,47682.00 ,569000.00 
Boat1020,42.50 ,2015.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1000.00 ,47682.00 ,567000.00 
Boat1021,39.00 ,2016.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,0.80 ,7189.00 ,365000.00 
Boat1022,39.00 ,2016.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,1.90 ,5005.00 ,329000.00 
Boat1024,39.00 ,2016.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,1.70 ,9258.00 ,319000.00 
Boat1025,39.00 ,2016.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,2001.00 ,33259.00 ,460769.00 
Boat1026,42.50 ,2016.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,1.20 ,40938.00 ,389000.00 
Boat1027,42.50 ,2016.00 ,41.08 ,23.96 ,5.08 ,32188.00 ,1313.00 ,120.00 ,30499.00 ,239999.00 
Boat1028,39.00 ,2017.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,120.00 ,30499.00 ,209999.00 
Boat1029,45.00 ,2017.00 ,42.92 ,24.08 ,5.08 ,38801.00 ,1399.00 ,851.00 ,10361.00 ,449000.00 
Boat1031,39.00 ,2018.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,3.60 ,35313.00 ,489000.00 
Boat1033,45.00 ,2019.00 ,42.92 ,24.08 ,5.08 ,38801.00 ,1399.00 ,1000.00 ,47682.00 ,689000.00 
Boat1034,39.00 ,2006.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,614.00 ,78281.00 ,239000.00 
Boat1035,39.00 ,2006.00 ,38.08 ,22.08 ,4.08 ,22046.00 ,1033.00 ,1000.00 ,47682.00 ,215500.00 
Boat1036,46.00 ,2008.00 ,44.25 ,24.92 ,5.25 ,35274.00 ,1475.00 ,1000.00 ,47682.00 ,449000.00 
Boat1037,46.00 ,2008.00 ,44.25 ,24.92 ,5.25 ,35274.00 ,1475.00 ,1000.00 ,47682.00 ,385000.00 
Boat1038,46.00 ,2009.00 ,44.25 ,24.92 ,5.25 ,35274.00 ,1475.00 ,2001.00 ,33259.00 ,339514.00 
Boat1040,46.00 ,2011.00 ,44.25 ,24.92 ,5.25 ,35274.00 ,1475.00 ,1000.00 ,47682.00 ,480000.00 
Boat1044,41.60 ,2006.00 ,39.50 ,22.75 ,2.92 ,16500.00 ,994.00 ,1830.00 ,93667.00 ,349000.00 
Boat1045,41.60 ,2016.00 ,39.50 ,22.75 ,2.92 ,16500.00 ,994.00 ,1000.00 ,47682.00 ,499900.00 
Boat1046,42.00 ,2005.00 ,41.00 ,21.50 ,3.83 ,23500.00 ,978.00 ,1000.00 ,47682.00 ,269500.00 
Boat1047,42.00 ,2005.00 ,41.00 ,21.50 ,3.83 ,23500.00 ,978.00 ,1000.00 ,47682.00 ,249900.00 
Boat1049,42.00 ,2006.00 ,41.00 ,21.50 ,3.83 ,23500.00 ,978.00 ,1000.00 ,47682.00 ,269900.00 
Boat1050,42.00 ,2008.00 ,41.00 ,21.58 ,3.92 ,27000.00 ,1054.00 ,1000.00 ,47682.00 ,270000.00 
Boat1052,39.50 ,2005.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,57.80 ,13647.00 ,188252.00 
Boat1054,39.50 ,2005.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,57.80 ,13647.00 ,188131.00 
Boat1056,47.00 ,2005.00 ,45.25 ,24.92 ,4.25 ,28660.00 ,1420.00 ,84.70 ,7827.00 ,266761.00 
Boat1057,39.50 ,2006.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,209.00 ,18694.00 ,217401.00 
Boat1058,39.50 ,2006.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,209.00 ,18694.00 ,217047.00 
Boat1059,39.50 ,2006.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,2001.00 ,33259.00 ,206722.00 
Boat1060,39.50 ,2006.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,209.00 ,18694.00 ,206551.00 
Boat1061,39.50 ,2006.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,209.00 ,18694.00 ,206337.00 
Boat1062,39.50 ,2006.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,209.00 ,18694.00 ,192796.00 
Boat1063,39.50 ,2006.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,209.00 ,18694.00 ,191772.00 
Boat1064,40.00 ,2006.00 ,38.75 ,22.67 ,4.17 ,20503.00 ,1056.00 ,1000.00 ,47682.00 ,199990.00 
Boat1065,47.00 ,2006.00 ,45.25 ,24.92 ,4.25 ,28660.00 ,1420.00 ,209.00 ,18694.00 ,498026.00 
Boat1066,47.00 ,2006.00 ,45.25 ,24.92 ,4.25 ,28660.00 ,1420.00 ,209.00 ,18694.00 ,497637.00 
Boat1067,47.00 ,2007.00 ,45.25 ,24.92 ,4.25 ,28660.00 ,1420.00 ,209.00 ,18694.00 ,394469.00 
Boat1068,39.00 ,2008.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,22.70 ,21981.00 ,216047.00 
Boat1069,39.50 ,2008.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,57.80 ,13647.00 ,191772.00 
Boat1071,44.00 ,2008.00 ,43.33 ,22.75 ,4.25 ,27558.00 ,1420.00 ,209.00 ,18694.00 ,312493.00 
Boat1072,47.00 ,2008.00 ,45.25 ,24.92 ,4.25 ,28660.00 ,1420.00 ,209.00 ,18694.00 ,339850.00 
Boat1073,47.00 ,2008.00 ,45.25 ,24.92 ,4.25 ,28660.00 ,1420.00 ,209.00 ,18694.00 ,318002.00 
Boat1074,47.00 ,2008.00 ,45.25 ,24.92 ,4.25 ,28660.00 ,1420.00 ,209.00 ,18694.00 ,309506.00 
Boat1075,39.00 ,2009.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,22.70 ,21981.00 ,194422.00 
Boat1076,39.00 ,2009.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,22.70 ,21981.00 ,194200.00 
Boat1077,47.00 ,2009.00 ,45.25 ,24.92 ,4.25 ,28660.00 ,1420.00 ,16.90 ,18499.00 ,364000.00 
Boat1078,44.00 ,2010.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,22.70 ,21981.00 ,346188.00 
Boat1079,44.00 ,2010.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,22.70 ,21981.00 ,345919.00 
Boat1080,44.00 ,2010.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,22.70 ,21981.00 ,291527.00 
Boat1081,44.00 ,2010.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,22.70 ,21981.00 ,291300.00 
Boat1082,44.00 ,2010.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,22.70 ,21981.00 ,282000.00 
Boat1083,44.00 ,2010.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,18.50 ,24191.00 ,269724.00 
Boat1084,44.00 ,2010.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,57.80 ,13647.00 ,437734.00 
Boat1086,44.00 ,2010.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,57.80 ,13647.00 ,437231.00 
Boat1088,44.00 ,2011.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,22.70 ,21981.00 ,279162.00 
Boat1089,44.00 ,2011.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,18.50 ,24191.00 ,255086.00 
Boat1090,44.00 ,2011.00 ,43.42 ,24.17 ,4.25 ,30865.00 ,1442.00 ,18.50 ,24191.00 ,254887.00 
Boat1091,39.50 ,2014.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,18.50 ,24191.00 ,291300.00 
Boat1092,39.50 ,2015.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,209.00 ,18694.00 ,418744.00 
Boat1093,39.50 ,2015.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,2777.00 ,41344.00 ,388400.00 
Boat1094,39.50 ,2015.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,1394.00 ,29352.00 ,382210.00 
Boat1095,39.50 ,2015.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,1394.00 ,29352.00 ,364424.00 
Boat1096,39.50 ,2015.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,1394.00 ,29352.00 ,363765.00 
Boat1097,39.50 ,2015.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,2777.00 ,41344.00 ,352214.00 
Boat1098,39.50 ,2015.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,2777.00 ,41344.00 ,351987.00 
Boat1099,39.50 ,2015.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,57.80 ,13647.00 ,315575.00 
Boat1101,39.50 ,2016.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,1.20 ,40938.00 ,380000.00 
Boat1102,39.50 ,2016.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,57.80 ,13647.00 ,475638.00 
Boat1104,39.50 ,2016.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,209.00 ,18694.00 ,376262.00 
Boat1105,39.50 ,2016.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,57.80 ,13647.00 ,345919.00 
Boat1109,39.50 ,2016.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,57.80 ,13647.00 ,345919.00 
Boat1111,45.00 ,2016.00 ,44.58 ,24.67 ,4.92 ,33730.00 ,1506.00 ,1.20 ,40938.00 ,519000.00 
Boat1112,39.50 ,2017.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,2777.00 ,41344.00 ,479431.00 
Boat1113,40.00 ,2017.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,63.10 ,59798.00 ,398000.00 
Boat1114,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,83.20 ,4913.00 ,589343.00 
Boat1115,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,83.20 ,4913.00 ,589151.00 
Boat1116,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,83.20 ,4913.00 ,588669.00 
Boat1117,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,83.20 ,4913.00 ,588087.00 
Boat1118,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,33730.00 ,1506.00 ,1.20 ,40938.00 ,519000.00 
Boat1119,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,33730.00 ,1506.00 ,209.00 ,18694.00 ,662010.00 
Boat1120,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,33730.00 ,1506.00 ,209.00 ,18694.00 ,661494.00 
Boat1121,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,209.00 ,18694.00 ,607348.00 
Boat1122,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,209.00 ,18694.00 ,606875.00 
Boat1123,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,209.00 ,18694.00 ,594737.00 
Boat1124,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,33730.00 ,1506.00 ,57.80 ,13647.00 ,525317.00 
Boat1126,45.00 ,2017.00 ,44.58 ,24.67 ,4.92 ,33730.00 ,1506.00 ,57.80 ,13647.00 ,523822.00 
Boat1128,39.50 ,2018.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,22.70 ,21981.00 ,455529.00 
Boat1129,39.50 ,2018.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,22.70 ,21981.00 ,454706.00 
Boat1130,39.50 ,2018.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,2777.00 ,41344.00 ,449438.00 
Boat1131,39.50 ,2018.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,851.00 ,10361.00 ,449087.00 
Boat1132,39.50 ,2018.00 ,39.33 ,22.67 ,4.17 ,22046.00 ,1056.00 ,2777.00 ,41344.00 ,449087.00 
Boat1133,39.50 ,2018.00 ,39.33 ,22.08 ,4.17 ,19621.00 ,1087.00 ,2777.00 ,41344.00 ,443019.00 
Boat1134,45.00 ,2018.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,57.80 ,13647.00 ,775274.00 
Boat1136,45.00 ,2018.00 ,44.58 ,24.67 ,4.92 ,33730.00 ,1506.00 ,209.00 ,18694.00 ,656646.00 
Boat1137,45.00 ,2018.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,1394.00 ,29352.00 ,613367.00 
Boat1138,45.00 ,2018.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,2777.00 ,41344.00 ,547205.00 
Boat1139,45.00 ,2018.00 ,44.58 ,24.67 ,4.92 ,29762.00 ,1399.00 ,209.00 ,18694.00 ,535045.00 
Boat1140,45.00 ,2019.00 ,44.58 ,24.67 ,4.92 ,33730.00 ,1506.00 ,209.00 ,18694.00 ,753112.00 
Boat1141,45.00 ,2019.00 ,44.58 ,24.67 ,4.92 ,33730.00 ,1506.00 ,209.00 ,18694.00 ,752525.00 
Boat1142,49.00 ,2010.00 ,46.75 ,24.67 ,6.92 ,26455.00 ,1668.00 ,2777.00 ,41344.00 ,763449.00 
Boat1143,49.00 ,2011.00 ,46.75 ,24.67 ,6.92 ,26455.00 ,1668.00 ,0.80 ,7189.00 ,601884.00 
Boat1144,49.00 ,2011.00 ,46.75 ,24.67 ,6.92 ,26455.00 ,1668.00 ,2777.00 ,41344.00 ,812664.00 
Boat1145,49.00 ,2011.00 ,46.75 ,24.67 ,6.92 ,26455.00 ,1668.00 ,2777.00 ,41344.00 ,811999.00 
Boat1146,45.00 ,2015.00 ,44.92 ,24.83 ,4.75 ,20000.00 ,1474.00 ,2777.00 ,41344.00 ,825350.00 
Boat1147,45.00 ,2019.00 ,44.92 ,24.83 ,4.75 ,20000.00 ,1474.00 ,2777.00 ,41344.00 ,873367.00 
Boat1148,45.00 ,2019.00 ,44.92 ,24.83 ,4.75 ,20000.00 ,1474.00 ,2777.00 ,41344.00 ,872686.00 
Boat1149,43.00 ,2006.00 ,41.50 ,23.83 ,5.25 ,31195.00 ,1410.00 ,83.20 ,4913.00 ,345100.00 
Boat1150,43.00 ,2006.00 ,41.50 ,23.83 ,5.25 ,31195.00 ,1410.00 ,83.20 ,4913.00 ,344705.00 
Boat1151,43.00 ,2006.00 ,41.50 ,23.83 ,5.25 ,31195.00 ,1410.00 ,1150.00 ,9293.00 ,344705.00 
Boat1152,43.00 ,2006.00 ,41.50 ,23.83 ,5.25 ,31195.00 ,1410.00 ,1150.00 ,9293.00 ,315000.00 
Boat1153,47.00 ,2007.00 ,49.17 ,24.25 ,6.50 ,44092.00 ,1550.00 ,625.00 ,90199.00 ,429900.00 
Boat1154,47.00 ,2008.00 ,49.17 ,24.25 ,6.50 ,44092.00 ,1550.00 ,22.70 ,21981.00 ,449893.00 
Boat1155,47.00 ,2008.00 ,49.17 ,24.25 ,6.50 ,44092.00 ,1550.00 ,22.70 ,21981.00 ,449602.00 
Boat1156,47.00 ,2008.00 ,49.17 ,24.25 ,6.50 ,44092.00 ,1550.00 ,22.70 ,21981.00 ,386665.00 
Boat1157,47.00 ,2008.00 ,49.17 ,24.25 ,6.50 ,44092.00 ,1550.00 ,22.70 ,21981.00 ,386414.00 
Boat1158,56.00 ,2014.00 ,48.33 ,25.42 ,5.92 ,44092.00 ,1722.00 ,0.80 ,7189.00 ,899000.00 
Boat1159,56.00 ,2015.00 ,48.33 ,25.42 ,5.92 ,44092.00 ,1722.00 ,1000.00 ,47682.00 ,1200000.00 
Boat1160,56.00 ,2015.00 ,48.33 ,25.42 ,5.92 ,44092.00 ,1722.00 ,1000.00 ,47682.00 ,999000.00 
Boat1161,56.00 ,2017.00 ,48.33 ,25.42 ,5.92 ,44092.00 ,1722.00 ,18.50 ,24191.00 ,1094334.00 
Boat1162,56.00 ,2019.00 ,48.33 ,25.42 ,5.92 ,44092.00 ,1722.00 ,1000.00 ,47682.00 ,1495000.00 
Boat1163,38.00 ,2008.00 ,38.08 ,21.75 ,3.58 ,19850.00 ,1037.00 ,1150.00 ,9293.00 ,350000.00 
Boat1164,41.00 ,2015.00 ,45.75 ,24.92 ,3.92 ,31967.00 ,1420.00 ,1150.00 ,9293.00 ,455000.00 
Boat1165,39.00 ,2017.00 ,41.33 ,24.25 ,3.92 ,24471.00 ,1227.00 ,614.00 ,78281.00 ,400000.00 
Boat1167,41.00 ,2018.00 ,44.92 ,24.75 ,3.83 ,27558.00 ,1539.00 ,1000.00 ,47682.00 ,595000.00 
Boat1169,38.00 ,2010.00 ,38.08 ,21.75 ,3.58 ,19850.00 ,1037.00 ,1000.00 ,47682.00 ,329950.00 
Boat1170,50.00 ,2008.00 ,49.67 ,27.17 ,4.50 ,41000.00 ,1722.00 ,1.20 ,40938.00 ,479000.00 
Boat1171,50.00 ,2008.00 ,49.67 ,27.17 ,4.50 ,41000.00 ,1722.00 ,1.20 ,40938.00 ,465000.00 
Boat1172,50.00 ,2008.00 ,49.67 ,27.17 ,4.50 ,41000.00 ,1722.00 ,1000.00 ,47682.00 ,365000.00 
Boat1173,50.00 ,2010.00 ,49.67 ,27.17 ,4.50 ,49500.00 ,1722.00 ,1000.00 ,47682.00 ,595000.00 
Boat1174,50.00 ,2015.00 ,47.75 ,26.33 ,4.92 ,37478.00 ,1657.00 ,1.20 ,40938.00 ,617000.00 
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
